,id,Nombre Episodio,runtime,Fecha,Tipo,Id Serie,Rating
712,1982623,You're Dad to Me,30.0,2020-12-08,regular,41930.0,7.7
713,1982624,The Big Dance,32.0,2020-12-08,regular,41930.0,7.3
714,1983445,Olivia Jade Speaks Out,25.0,2020-12-08,regular,42121.0,
715,1982827,"Дмитрий Марков и Поля из деревки там, куда редко ездят по своей воле",43.0,2020-12-08,insignificant_special,42899.0,
716,1982676,Выпуск 15. NILETTO,42.0,2020-12-08,regular,44944.0,
717,1982826,Nathan Fillion,73.0,2020-12-08,regular,47944.0,
718,1960497,AEW Dark 64,,2020-12-08,regular,48302.0,
719,1976332,Episode 1,12.0,2020-12-08,regular,49081.0,
720,1982600,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 1, 6:10am",30.0,2020-12-08,significant_special,49147.0,
721,1983290,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 2, 6:40am",30.0,2020-12-08,significant_special,49147.0,
722,1983291,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 3, 7:10am",30.0,2020-12-08,significant_special,49147.0,
723,1983741,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 4, 7:40am",30.0,2020-12-08,significant_special,49147.0,
724,1983745,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 5, 8:10am",30.0,2020-12-08,significant_special,49147.0,
725,1983820,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 6, 8:40am",30.0,2020-12-08,significant_special,49147.0,
726,1983822,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 7, 9:10am",30.0,2020-12-08,significant_special,49147.0,
727,1984010,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 8, 9:40am",30.0,2020-12-08,significant_special,49147.0,
728,1984030,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 9, 10:10am",30.0,2020-12-08,significant_special,49147.0,
729,1984032,"December 7, 1941: Pearl Harbor Minute by Minute in Real Time - Part 10, 10:40am",31.0,2020-12-08,significant_special,49147.0,
730,2059630,Loud Startup Sounds,3.0,2020-12-08,regular,49174.0,
731,1972604,Taboo & The Power of Representation,14.0,2020-12-08,regular,49626.0,
732,1988458,Primetime Live 13,120.0,2020-12-08,regular,50433.0,
733,2336908,Episode 23,45.0,2020-12-08,regular,52073.0,
734,1976032,Episode 21,45.0,2020-12-08,regular,52104.0,
735,1976033,Episode 22,45.0,2020-12-08,regular,52104.0,
736,1976156,Episode 15,45.0,2020-12-08,regular,52107.0,
737,1976157,Episode 16,45.0,2020-12-08,regular,52107.0,
738,1976191,Episode 25,45.0,2020-12-08,regular,52108.0,
739,1976192,Episode 26,45.0,2020-12-08,regular,52108.0,
740,1987940,Episode 5,27.0,2020-12-08,regular,52113.0,
741,1977504,The Guilty and the Beguiled,18.0,2020-12-08,regular,52150.0,9.5
742,1977636,Episode 25,45.0,2020-12-08,regular,52159.0,
743,1977637,Episode 26,45.0,2020-12-08,regular,52159.0,
744,2175109,Belly of the Beast,9.0,2020-12-08,regular,52191.0,
745,1984940,Episode 1,45.0,2020-12-08,regular,52400.0,
746,1984941,Episode 2,45.0,2020-12-08,regular,52400.0,
747,1984942,Episode 3,45.0,2020-12-08,regular,52400.0,
748,1984943,Episode 4,45.0,2020-12-08,regular,52400.0,
749,1984944,Episode 5,45.0,2020-12-08,regular,52400.0,
750,1984945,Episode 6,45.0,2020-12-08,regular,52400.0,
751,1984946,Episode 7,45.0,2020-12-08,regular,52400.0,
752,1984947,Episode 8,45.0,2020-12-08,regular,52400.0,
753,1988300,Episode 2,45.0,2020-12-08,regular,52534.0,
754,2024911,Episode 18,40.0,2020-12-08,regular,53338.0,
755,2188583,Taekwondo Behind,8.0,2020-12-08,insignificant_special,54112.0,
756,2072227,Валера vs. Ураган,10.0,2020-12-08,regular,54789.0,
757,2195411,Food Back from the Dead,20.0,2020-12-08,regular,58367.0,
758,2239608,Soil Is Alive!,5.0,2020-12-08,regular,59555.0,
759,2243183,"The Christmas Specials, Game 2",26.0,2020-12-08,significant_special,59676.0,
760,2289871,"Mykolaiv Region, Ukraine",25.0,2020-12-08,regular,60809.0,
761,2318100,Episode 44,45.0,2020-12-08,regular,61755.0,
762,2287786,Final Chapter-I want to be with you !!,57.0,2020-12-08,regular,60785.0,
763,1976870,Then and Now,30.0,2020-12-08,regular,6441.0,
764,1991530,Antônio Fagundes,,2020-12-08,regular,36813.0,
765,2311018,CHAHHAN&RYO　YUKI&SHIORI&TOHKO,26.0,2020-12-08,regular,61530.0,
766,2165006,Google Killed What Now?,90.0,2020-12-08,regular,17633.0,
767,1967349,Episode 7,30.0,2020-12-08,regular,38339.0,7.2
768,1982592,"""Big News""",7.0,2020-12-08,regular,45812.0,
769,1979394,"Have Drugs, Will Travel",60.0,2020-12-08,regular,50661.0,
770,1960032,Aflevering 6313,23.0,2020-12-08,regular,2504.0,
771,1976931,À la vie à la mort,50.0,2020-12-08,regular,50106.0,
772,1976932,Dancing Queen,50.0,2020-12-08,regular,50106.0,
773,1983437,Regionals,16.0,2020-12-08,regular,32087.0,
774,2179612,"КОНТАКТЫ в телефоне Николая Соболева: Клава Кока, Эльдар Джарахов, Андрей Малахов, Эдвард Бил",46.0,2020-12-09,regular,49630.0,
775,1986871,Серия 8,13.0,2020-12-09,regular,52198.0,
776,1983257,Серия 1,43.0,2020-12-09,regular,52316.0,
777,1983258,Серия 2,43.0,2020-12-09,regular,52316.0,
778,1971569,Episode 9,15.0,2020-12-09,regular,47207.0,
779,1985044,Enough money was left for this episode,4.0,2020-12-09,regular,48395.0,
780,1985616,Episode 20,19.0,2020-12-09,regular,49652.0,
781,2096296,2,12.0,2020-12-09,regular,55002.0,
782,2030019,Episode 11,5.0,2020-12-09,regular,45713.0,
783,2066368,Episode 5,30.0,2020-12-09,regular,54637.0,
784,2113318,Drama hjemme,10.0,2020-12-09,regular,55919.0,
785,2205970,Episode 13,45.0,2020-12-09,regular,58689.0,
786,2205971,Episode 14,45.0,2020-12-09,regular,58689.0,
787,1977317,Episode 9,21.0,2020-12-09,regular,50752.0,
788,1993067,Kald krig - varmt vennskap,33.0,2020-12-09,regular,52639.0,
789,1993068,Davai Puckers,30.0,2020-12-09,regular,52639.0,
790,1993069,Ondt blod i Petsamo,31.0,2020-12-09,regular,52639.0,
791,1993070,From Gokk with love,33.0,2020-12-09,regular,52639.0,
792,1993071,Barents spetakkel,27.0,2020-12-09,regular,52639.0,
793,2003094,Веселая семейка,25.0,2020-12-09,regular,26268.0,
794,2018177,Проблеманы сахнада шешу керек!,19.0,2020-12-09,regular,53197.0,
795,2017657,Samir Aldin and His Magic Lamp,60.0,2020-12-09,regular,53177.0,
796,2174899,Love & Money,60.0,2020-12-09,regular,57689.0,
797,1983598," Bergen og Romfart: Faten Al-Hussaini, Niklas Baarli, Martin Lepperød",43.0,2020-12-09,regular,12906.0,
798,1982916,Back in Bleik,12.0,2020-12-09,regular,49864.0,
799,2153916,Duskeugle,7.0,2020-12-09,regular,57030.0,
800,2153917,Juletre,5.0,2020-12-09,regular,57030.0,
801,2182081,Episode 6,8.0,2020-12-09,regular,57953.0,
802,1978424,"December 9, 2020 - Hour 1",120.0,2020-12-09,regular,15250.0,
803,1979327,"December 9, 2020 - Hour 2",120.0,2020-12-09,regular,15250.0,
804,2007415,Avsnitt 12,30.0,2020-12-09,regular,27055.0,
805,1978591,Power,13.0,2020-12-09,regular,28346.0,
806,1997807,Казускома,25.0,2020-12-09,regular,33944.0,
807,2041156,Háy János író,33.0,2020-12-09,regular,34060.0,
808,1983409,Мариуполь,72.0,2020-12-09,regular,40511.0,
809,1983433,Frozen vs. Fast vs. Fancy Taste Test,,2020-12-09,regular,41611.0,
810,1976643,The True Meaning of Christmas Togetherness Funtime,30.0,2020-12-09,significant_special,42305.0,
811,1978189,The Big Christmas,25.0,2020-12-09,significant_special,43209.0,
812,1996813,"John Green Reveals His Biggest Regrets, Quarantine Anxiety, How Fame Changed Him &...",106.0,2020-12-09,regular,43910.0,
813,1983605,Loo Loo Land,16.0,2020-12-09,regular,45397.0,10.0
814,1975246,Episode 10,60.0,2020-12-09,regular,46409.0,
815,1983584,El programa de la ilación,45.0,2020-12-09,regular,47267.0,
816,1983253,БАТЮШКА ПАВЕЛ ОСТРОВСКИЙ | СВЯЩЕННИК 2.0,136.0,2020-12-09,regular,47897.0,
817,1978751,Let's Play Challenge Special: Podd and Khaotung,15.0,2020-12-09,significant_special,48753.0,
818,1983276,Episode 2,12.0,2020-12-09,regular,49081.0,
819,1941971,Episode 1,60.0,2020-12-09,regular,50888.0,8.0
820,1983936,Stepmother,2.0,2020-12-09,regular,51477.0,
821,1964494,Episode 8,20.0,2020-12-09,regular,51749.0,
822,1971950,Saving Life Before Birth,58.0,2020-12-09,regular,51992.0,
823,1972643,Sacred Brain,55.0,2020-12-09,regular,51992.0,
824,1972644,Living Donor,51.0,2020-12-09,regular,51992.0,
825,1972645,Heart & Soul,53.0,2020-12-09,regular,51992.0,
826,1976034,Episode 23,45.0,2020-12-09,regular,52104.0,
827,1976035,Episode 24,45.0,2020-12-09,regular,52104.0,
828,1976158,Episode 17,45.0,2020-12-09,regular,52107.0,
829,1976159,Episode 18,45.0,2020-12-09,regular,52107.0,
830,1976193,Episode 27,45.0,2020-12-09,regular,52108.0,
831,1976194,Episode 28,45.0,2020-12-09,regular,52108.0,
832,1977638,Episode 27,45.0,2020-12-09,regular,52159.0,
833,1977639,Episode 28,45.0,2020-12-09,regular,52159.0,
834,1984948,Episode 9,45.0,2020-12-09,regular,52400.0,
835,1984949,Episode 10,45.0,2020-12-09,regular,52400.0,
836,1985463,Episode 7,45.0,2020-12-09,regular,52421.0,
837,1985464,Episode 8,45.0,2020-12-09,regular,52421.0,
838,2024912,Episode 19,40.0,2020-12-09,regular,53338.0,
839,2074000,Episode 53,24.0,2020-12-09,regular,54834.0,
840,2143635,Ryan & Shane Get Drunker & Read More Holiday Horror Stories,25.0,2020-12-09,regular,56746.0,
841,2166194,The Claw,,2020-12-09,regular,57478.0,
842,2195412,Wrap it Up!,20.0,2020-12-09,regular,58367.0,
843,2318101,Episode 45,45.0,2020-12-09,regular,61755.0,
844,1998529,Episode 15,45.0,2020-12-09,regular,52780.0,
845,1998530,Episode 16,45.0,2020-12-09,regular,52780.0,
846,1991531,Gustavo Ferreira e Patrícia Fonseca,,2020-12-09,regular,36813.0,
847,2036615,The Bump 73,30.0,2020-12-09,regular,44660.0,
848,1980721,Episode 80,5.0,2020-12-09,regular,52250.0,
849,2192623,"Выпуск 10 (Злата Огневич, Дмитрий Танкович, Валентин Михиенко)",90.0,2020-12-09,regular,44675.0,
850,1982593,"""Hot Take""",7.0,2020-12-09,regular,45812.0,
851,2135010,Trouble at the Tunnel,,2020-12-09,regular,56531.0,
852,2014651,Референдум! Потрібен він комусь чи? ЩЕ з Максом Щербиною,18.0,2020-12-09,insignificant_special,22893.0,
853,1960033,Aflevering 6314,23.0,2020-12-09,regular,2504.0,
854,2053421,Ellesmere Port to Audlem,30.0,2020-12-09,regular,45155.0,
855,2053422,Market Drayton to Stourport-on-Severn,30.0,2020-12-09,regular,45155.0,
856,2053423,Stourport Basins to Kingswood Junction,30.0,2020-12-09,regular,45155.0,
857,2053424,Stratford-upon-Avon to Birmingham,30.0,2020-12-09,regular,45155.0,
858,1958866,Main Event: Raquel Gonzalez vs. Ember Moon,121.0,2020-12-09,regular,2266.0,
859,1976924,Holiday Gingerbread Triple Threat,7.0,2020-12-09,regular,45434.0,
860,1945145,Dangerous Man / LOVEPARADE,25.0,2020-12-09,regular,49732.0,
861,1993635,Подарок,3.0,2020-12-10,regular,34010.0,
862,1988858,Chanyeol's Episode 20,16.0,2020-12-10,regular,41648.0,
863,1983840,Аленький цветочек,19.0,2020-12-10,significant_special,10892.0,
864,1963997,Серия 20,25.0,2020-12-10,regular,43722.0,
865,2053349,Ирина Безрукова,48.0,2020-12-10,regular,48683.0,
866,1960727,Опустошение,55.0,2020-12-10,regular,49280.0,
867,1954454,Сердце Холмса II,50.0,2020-12-10,regular,49422.0,7.0
868,1981561,Серия 03,48.0,2020-12-10,regular,52181.0,
869,1981562,Серия 04,49.0,2020-12-10,regular,52181.0,
870,1986872,Серия 9,12.0,2020-12-10,regular,52198.0,
871,1971570,Episode 10,15.0,2020-12-10,regular,47207.0,
872,1985786,Episode 8,20.0,2020-12-10,regular,38031.0,
873,1944215,Episode 12,20.0,2020-12-10,regular,24837.0,
874,1972561,Episode 19,45.0,2020-12-10,regular,47912.0,
875,1972562,Episode 20,45.0,2020-12-10,regular,47912.0,
876,1998571,Episode 1,45.0,2020-12-10,regular,52782.0,
877,1998573,Episode 2,45.0,2020-12-10,regular,52782.0,
878,1998574,Episode 3,45.0,2020-12-10,regular,52782.0,
879,1998575,Episode 4,45.0,2020-12-10,regular,52782.0,
880,1999298,Episode 3,45.0,2020-12-10,regular,52799.0,
881,1999299,Episode 4,45.0,2020-12-10,regular,52799.0,
882,2013865,Episode 1,45.0,2020-12-10,regular,53072.0,
883,2065441,Episode 28 (156),10.0,2020-12-10,regular,54610.0,
884,2169200,Episode 6,20.0,2020-12-10,regular,57556.0,
885,2205972,Episode 15,45.0,2020-12-10,regular,58689.0,
886,2205973,Episode 16,45.0,2020-12-10,regular,58689.0,
887,1968745,Episode 2,36.0,2020-12-10,regular,44060.0,9.5
888,1977318,Episode 10,23.0,2020-12-10,regular,50752.0,
889,2003095,Единственный способ,25.0,2020-12-10,regular,26268.0,
890,2032519,Episode 1,,2020-12-10,regular,53609.0,
891,2032520,Episode 2,,2020-12-10,regular,53609.0,
892,2032521,Episode 3,,2020-12-10,regular,53609.0,
893,2032522,Episode 4,,2020-12-10,regular,53609.0,
894,2032523,Episode 5,,2020-12-10,regular,53609.0,
895,2032524,Episode 6,,2020-12-10,regular,53609.0,
896,2032525,Episode 7,,2020-12-10,regular,53609.0,
897,2018164,Ты мне НЕ ДРУГ и НЕ БРАТ!,22.0,2020-12-10,regular,53196.0,
898,1983848,Михаил Мейлах: судьба ленинградской интеллигенции,92.0,2020-12-10,regular,39804.0,
899,1974050,Episode 24,21.0,2020-12-10,regular,49948.0,
900,1963201,В гостях: MIA BOYKA,30.0,2020-12-10,regular,48252.0,
901,1987072,1. Bölüm,40.0,2020-12-10,regular,50164.0,
902,2137601,Episode 3,,2020-12-10,regular,56605.0,
903,1985245,Episode 1,21.0,2020-12-10,regular,52413.0,
904,2017658,End of Rayya and Sakina's Myth,60.0,2020-12-10,regular,53177.0,
905,1971930,Overraskende vinner i ribbetest,60.0,2020-12-10,regular,36046.0,
906,1982917,Henger laus,12.0,2020-12-10,regular,49864.0,
907,2092726,Episode 4,45.0,2020-12-10,regular,51080.0,
908,1977372,Finale!,15.0,2020-12-10,regular,51896.0,
909,1998408,Das Video,20.0,2020-12-10,regular,52758.0,
910,1998409,Stichtag,20.0,2020-12-10,regular,52758.0,
911,2169852,Komorebi,8.0,2020-12-10,regular,57257.0,
912,1950366,"Terra Firma, Part 1",48.0,2020-12-10,regular,7480.0,7.9
913,1988117,Malice and Mystery Below,240.0,2020-12-10,regular,13215.0,
914,1979328,"December 10, 2020 - Hour 1",120.0,2020-12-10,regular,15250.0,
915,1979329,"December 10, 2020 - Hour 2",120.0,2020-12-10,regular,15250.0,
916,1984193,Can You Upload Your Mind & Live Forever?,6.0,2020-12-10,regular,21491.0,
917,2189552,Crash Landing,,2020-12-10,regular,28381.0,
918,2176126,The Rise and Fall of Cahokia: North America's First City,,2020-12-10,regular,30606.0,
919,2176127,This Is What Peak Crustacean Looks Like,,2020-12-10,regular,30606.0,
920,1983932,The Game Awards 2020,,2020-12-10,regular,33928.0,
921,1983876,"Женя Калинкин, Аня Семенович, Айдар Гараев",92.0,2020-12-10,regular,39794.0,
922,1981530,CANNAFUEL laat DIETIM RECLAME MAKEN voor NUTTELOZE OLIE en OVERTREEDT WETTEN,30.0,2020-12-10,regular,40471.0,
923,1983434,Is This A Gift Or Gag? (Challenge),,2020-12-10,regular,41611.0,
924,1953518,After Dark,42.0,2020-12-10,regular,42843.0,8.0
925,1953519,Hitchcock Double,43.0,2020-12-10,regular,42843.0,8.3
926,1983847,Что должно нам государство? Что мы должны ему?,59.0,2020-12-10,regular,42899.0,
927,1975486,Episode 1,60.0,2020-12-10,regular,46410.0,
928,1983941,Tradición y vanguardia,38.0,2020-12-10,regular,47267.0,
929,1945915,Episode 1,49.0,2020-12-10,regular,50036.0,8.1
930,1977345,Episode 2,51.0,2020-12-10,regular,50036.0,8.2
931,1977346,Episode 3,42.0,2020-12-10,regular,50036.0,7.9
932,1977347,Episode 4,47.0,2020-12-10,regular,50036.0,7.4
933,1977348,Episode 5,52.0,2020-12-10,regular,50036.0,7.3
934,1977349,Episode 6,42.0,2020-12-10,regular,50036.0,7.5
935,1977350,Episode 7,48.0,2020-12-10,regular,50036.0,7.8
936,1977351,Episode 8,53.0,2020-12-10,regular,50036.0,8.0
937,1979012,Gardenparty på Foyn,18.0,2020-12-10,regular,50157.0,
938,1984692,Nick Kroll & Michael Rapaport,30.0,2020-12-10,regular,50586.0,
939,1978786,Episode 9,25.0,2020-12-10,regular,50889.0,
940,1972523,Day of Reckoning,14.0,2020-12-10,regular,51393.0,
941,1958964,Episode 33,45.0,2020-12-10,regular,51560.0,
942,1958965,Episode 34,45.0,2020-12-10,regular,51560.0,
943,1984852,Episode 6,17.0,2020-12-10,regular,51969.0,
944,1976092,Episode 19,45.0,2020-12-10,regular,52105.0,
945,1976093,Episode 20,45.0,2020-12-10,regular,52105.0,
946,1976195,Episode 29,45.0,2020-12-10,regular,52108.0,
947,1976196,Episode 30,45.0,2020-12-10,regular,52108.0,
948,1985465,Episode 9,45.0,2020-12-10,regular,52421.0,
949,1985466,Episode 10,45.0,2020-12-10,regular,52421.0,
950,1990900,Late Night,52.0,2020-12-10,regular,52608.0,
951,2000048,Episode 1,45.0,2020-12-10,regular,52806.0,
952,2000049,Episode 2,45.0,2020-12-10,regular,52806.0,
953,2000050,Episode 3,45.0,2020-12-10,regular,52806.0,
954,2000051,Episode 4,45.0,2020-12-10,regular,52806.0,
955,2000052,Episode 5,45.0,2020-12-10,regular,52806.0,
956,2000053,Episode 6,45.0,2020-12-10,regular,52806.0,
957,2000054,Episode 7,45.0,2020-12-10,regular,52806.0,
958,2000055,Episode 8,45.0,2020-12-10,regular,52806.0,
959,2011353,How to reject male friend's mind,24.0,2020-12-10,regular,53009.0,
960,2015225,Нова українська комедія,46.0,2020-12-10,regular,53081.0,
961,2024913,Episode 20,40.0,2020-12-10,regular,53338.0,
962,2035873,The Agony,30.0,2020-12-10,regular,53698.0,
963,2125345,EP.27 with Yoo Jae Suk,13.0,2020-12-10,regular,56253.0,
964,2197280,Bacon My Heart,20.0,2020-12-10,regular,58367.0,
965,2228708,СЕКСУАЛЬНА ОСВІТА для підлітків: ДЛЯ ЧОГО вона школам? / #ОкАліна №12,13.0,2020-12-10,regular,59261.0,
966,2289322,Learning How To Snowboard With Blippi | Winter Holiday Videos For Kids,,2020-12-10,regular,60848.0,
967,2289377,Learning How To Snowboard With Blippi | Winter Holiday Videos For Kids,,2020-12-10,regular,60848.0,
968,2357149,Как травмировали нас и как травмируем мы.,65.0,2020-12-10,regular,62901.0,
969,1965265,Episode 6,30.0,2020-12-10,regular,51260.0,7.3
970,1998531,Episode 17,45.0,2020-12-10,regular,52780.0,
971,1998532,Episode 18,45.0,2020-12-10,regular,52780.0,
972,1973894,Cardboard Castle,30.0,2020-12-10,regular,6544.0,
973,1991532,Maxwell Alexandre e Edu Carvalho,,2020-12-10,regular,36813.0,
974,1964392,Surpresa!,30.0,2020-12-10,regular,51742.0,
975,1983983,"Terra Firma, Part 1",34.0,2020-12-10,regular,44249.0,
976,2036953,Main Event 428,60.0,2020-12-10,regular,16753.0,
977,1971407,Susie and Ramona Chapter 1: Susie's Ark,12.0,2020-12-10,regular,26643.0,
978,1974790,Susie and Ramona Chapter 2: Ghost Baby Jabberwock,12.0,2020-12-10,regular,26643.0,
979,1974791,Susie and Ramona Chapter 3: Meet Me in Massachusetts,12.0,2020-12-10,regular,26643.0,
980,1974792,Susie and Ramona Chapter 4: Witches in the City,12.0,2020-12-10,regular,26643.0,
981,1864578,Ho Sweet Home,36.0,2020-12-10,regular,44654.0,
982,1983841,Ho! Ho! Ho!,33.0,2020-12-10,regular,44654.0,
983,1983842,Ho Lotta Gossip,29.0,2020-12-10,regular,44654.0,
984,1983843,Ho-listic,33.0,2020-12-10,regular,44654.0,
985,1983844,"Duck, Duck Ho",32.0,2020-12-10,regular,44654.0,
986,1983845,"New Year, New Ho",34.0,2020-12-10,regular,44654.0,
987,1983846,The Big Four-Ho,30.0,2020-12-10,regular,44654.0,
988,1969366,Take Me Ho Ho Home,,2020-12-10,regular,45470.0,
989,1969367,Bae All Acquaintances Be Forgot,,2020-12-10,regular,45470.0,
990,1982594,"""Virtue Signal""",7.0,2020-12-10,regular,45812.0,
991,1980778,Unnatural Acts,49.0,2020-12-10,regular,46668.0,
992,2008766,Holiday Spirit,10.0,2020-12-10,regular,48041.0,
993,2008767,Snow Worries,10.0,2020-12-10,regular,48041.0,
994,1985183,Yule Dog,27.0,2020-12-10,regular,50302.0,
995,1950700,All In,32.0,2020-12-10,regular,51316.0,
996,1962890,True Romance,39.0,2020-12-10,regular,51706.0,
997,2008332,Something New,25.0,2020-12-10,regular,51899.0,
998,2236492,Eine Handvoll Euro,45.0,2020-12-10,regular,17046.0,
999,1960034,Aflevering 6315,23.0,2020-12-10,regular,2504.0,
1000,2215619,"Service public : liberté, égalité, rentabilité ?",,2020-12-10,regular,38617.0,
1001,1976646,Episode 50,60.0,2020-12-10,regular,39053.0,
1002,1982948,Quavers,60.0,2020-12-10,regular,44135.0,
1003,1982949,Dominos,60.0,2020-12-10,regular,44135.0,
1004,1982951,Quality Street,60.0,2020-12-10,regular,44135.0,
1005,1972313,Homecoming,51.0,2020-12-10,regular,16078.0,8.9
1006,1972774,Commitment,53.0,2020-12-10,regular,16078.0,8.5
1007,1972775,Loves Young Dream,44.0,2020-12-10,regular,16078.0,8.5
1008,1972776,Collateral,49.0,2020-12-10,regular,16078.0,8.6
1009,1972777,All Roads...,48.0,2020-12-10,regular,16078.0,8.9
1010,1972778,Come to the Edge,49.0,2020-12-10,regular,16078.0,8.9
1011,2042196,Cage Warriors 117,120.0,2020-12-10,regular,50594.0,
1012,1968113,Выпуск 304,9.0,2020-12-11,regular,7847.0,
1013,1961004,Серия 13,22.0,2020-12-11,regular,48402.0,
1014,1976572,Серия 5,30.0,2020-12-11,regular,52118.0,
1015,1986873,Серия 10,12.0,2020-12-11,regular,52198.0,
1016,2030151,Episode 122,10.0,2020-12-11,regular,20734.0,
1017,2030152,Episode 123,10.0,2020-12-11,regular,20734.0,
1018,1972563,Episode 21,45.0,2020-12-11,regular,47912.0,
1019,1972564,Episode 22,45.0,2020-12-11,regular,47912.0,
1020,1910447,A Tutorial,5.0,2020-12-11,regular,49485.0,
1021,1998576,Episode 5,45.0,2020-12-11,regular,52782.0,
1022,1998577,Episode 6,45.0,2020-12-11,regular,52782.0,
1023,2013866,Episode 2,45.0,2020-12-11,regular,53072.0,
1024,2082174,第131集,10.0,2020-12-11,regular,55016.0,
1025,2080224,Episode 62,10.0,2020-12-11,regular,55019.0,
1026,1976709,Kjøttbullar og morraduller,20.0,2020-12-11,regular,49907.0,
1027,1977319,Episode 11,16.0,2020-12-11,regular,50752.0,
1028,1986082,Room Service,20.0,2020-12-11,regular,50467.0,
1029,1986866,"Hear No Evil, See No Evil, Say No Evil",20.0,2020-12-11,regular,50467.0,
1030,1987322,Father's Day Out,20.0,2020-12-11,regular,50467.0,
1031,1987457,Rishta 2.0,20.0,2020-12-11,regular,50467.0,
1032,1988019,Dangerous Liaisons,20.0,2020-12-11,regular,50467.0,
1033,1988462,Once a Mistake Twice a Habit,20.0,2020-12-11,regular,50467.0,
1034,1988638,Friend Conquest,20.0,2020-12-11,regular,50467.0,
1035,1988973,Wedding Breaker,20.0,2020-12-11,regular,50467.0,
1036,1990129,Wedding Bells Gone Wrong,20.0,2020-12-11,regular,50467.0,
1037,1990319,Shaadi Mubarak,20.0,2020-12-11,regular,50467.0,
1038,1990995,Shaadi Ke Side Effects,20.0,2020-12-11,regular,50467.0,
1039,1991484,Ski Fall,20.0,2020-12-11,regular,50467.0,
1040,1992711,Gossips and Scandals,20.0,2020-12-11,regular,50467.0,
1041,1993619,Divide and Rule,20.0,2020-12-11,regular,50467.0,
1042,1994126,Sealed with a Kiss,20.0,2020-12-11,regular,50467.0,
1043,1995389,Do or Die,20.0,2020-12-11,regular,50467.0,
1044,2055644,The Wedding Guest,,2020-12-11,regular,54381.0,
1045,2055645,Ex Factor,,2020-12-11,regular,54381.0,
1046,2055646,Triples,,2020-12-11,regular,54381.0,
1047,2055647,Gone in 60 Seconds,,2020-12-11,regular,54381.0,
1048,2055648,Mad Max Mylapore,,2020-12-11,regular,54381.0,
1049,2055649,Go. Goa. Gone.,,2020-12-11,regular,54381.0,
1050,2055650,Hide & Seek,,2020-12-11,regular,54381.0,
1051,2055651,All is Well,,2020-12-11,regular,54381.0,
1052,2132709,Gaming in India,,2020-12-11,regular,56433.0,
1053,1965923,WORLD TAG LEAGUE 2020/BEST OF THE SUPER Jr.27 Finals,120.0,2020-12-11,regular,24963.0,
1054,1924889,82. Вот это кино!,25.0,2020-12-11,regular,38171.0,
1055,1995016,The Third Candidate,50.0,2020-12-11,regular,45987.0,
1056,1995058,New World Order,50.0,2020-12-11,regular,45987.0,
1057,1995062,Daughter of Forkeas,50.0,2020-12-11,regular,45987.0,
1058,1995063,Enemies Within Gates,50.0,2020-12-11,regular,45987.0,
1059,1995064,A New Alliance,50.0,2020-12-11,regular,45987.0,
1060,1995065,King Under Threat,50.0,2020-12-11,regular,45987.0,
1061,1995066,The Three Packages,50.0,2020-12-11,regular,45987.0,
1062,1995067,An Unbearable Victory,50.0,2020-12-11,regular,45987.0,
1063,1985246,Episode 2,20.0,2020-12-11,regular,52413.0,
1064,1973129,Vertrauenssache,45.0,2020-12-11,regular,8035.0,
1065,1971931,Program 6 - del 1,42.0,2020-12-11,regular,11502.0,
1066,1971933,Program 6 - del 2,22.0,2020-12-11,regular,11502.0,
1067,1980927,Anushka,50.0,2020-12-11,regular,44664.0,
1068,1980462,Episode 4,17.0,2020-12-11,regular,46278.0,
1069,1983879,"Episode 192: Maskorama, TikTok-stjerne og burgertest",21.0,2020-12-11,regular,46395.0,
1070,1984173,Skjebneturneringen,17.0,2020-12-11,regular,52143.0,
1071,1982658,Maman,48.0,2020-12-11,regular,52285.0,
1072,1986886,Cambiar de piel,49.0,2020-12-11,regular,52455.0,
1073,1990228,Modemysteriet,42.0,2020-12-11,regular,52571.0,
1074,1990229,Kyrkomysteriet,42.0,2020-12-11,regular,52571.0,
1075,1999325,Tony De G. Slaat Door,40.0,2020-12-11,regular,52800.0,
1076,2182082,Episode 7,8.0,2020-12-11,regular,57953.0,
1077,1979330,"December 11, 2020 - Hour 1",120.0,2020-12-11,regular,15250.0,
1078,1979331,"December 11, 2020 - Hour 2",120.0,2020-12-11,regular,15250.0,
1079,2176128,Could we Have Universal Flu Vaccine?,,2020-12-11,regular,30606.0,
1080,1971958,Day One,58.0,2020-12-11,regular,37390.0,8.1
1081,1974801,Day Two,48.0,2020-12-11,regular,37390.0,8.1
1082,1974802,Day Three,55.0,2020-12-11,regular,37390.0,8.4
1083,1974803,Day Six,47.0,2020-12-11,regular,37390.0,8.2
1084,1974804,Day Seven,44.0,2020-12-11,regular,37390.0,8.2
1085,1974805,Day Twelve,58.0,2020-12-11,regular,37390.0,7.8
